replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
51,3.0473773482458744,3.1159448415153217,-0.06856749326944733
52,2.570584377944378,2.5113898182945515,0.05919455964982667
53,2.7449753750089423,2.705430374253482,0.03954500075546008
54,2.786540431840555,2.7468860734793923,0.0396543583611626
55,2.795128814952951,2.7720758713861726,0.02305294356677834
56,2.5808122941930844,2.5350865177079336,0.04572577648515086
57,2.6941071206047758,2.658242837757788,0.03586428284698773
58,2.648503067262337,2.618835115776882,0.029667951485454758
59,2.655444630051173,2.600022667267541,0.05542196278363232
60,2.618757780010449,2.5890961673658706,0.02966161264457856
61,2.8692244476726607,2.8766879385354303,-0.0074634908627695395
62,2.6239678058618545,2.5736192702136607,0.05034853564819386
63,2.6782107640273507,2.6474721583213934,0.030738605705957323
64,2.846099438390845,2.8364371871680714,0.009662251222773754
65,2.705652041975874,2.6750991620927347,0.030552879883139372
66,2.6783477335606594,2.6322845314204346,0.046063202140224746
67,2.645629460932614,2.600571647799402,0.04505781313321178
68,2.675961976114496,2.63705896818355,0.03890300793094603
69,2.6496098544694346,2.6167732257308933,0.03283662873854132
70,2.6480526407814,2.594599688396506,0.05345295238489367
71,2.6098649576838633,2.553629589710237,0.05623536797362627
72,2.6402823756080616,2.5975311412044215,0.04275123440364004
73,2.747772546642485,2.7332591349332227,0.014513411709262236
74,2.908631919448515,2.905582443333529,0.0030494761149859606
75,2.706770319756086,2.6656587493633115,0.04111157039277469
76,2.9134075227041545,2.913813629966169,-0.00040610726201473213
77,2.701097030622861,2.660404670390348,0.0406923602325131
78,2.687558043253299,2.639698551052165,0.047859492201133946
79,2.6593172654528803,2.61281507790358,0.046502187549300356
80,2.7956083803438614,2.780558706724017,0.015049673619844217
81,2.8050875943287563,2.792777159968958,0.012310434359798172
82,2.6343319538044576,2.5898555038541207,0.04447644995033695
83,2.7153933498458387,2.685692138385781,0.029701211460057664
84,2.600040189609679,2.541582020861595,0.05845816874808385
85,2.9347959294684016,2.9524684436978785,-0.01767251422947691
86,2.578434147223876,2.5178616628245805,0.06057248439929541
87,2.6375738382071585,2.5917502119662634,0.04582362624089509
88,2.744473494403871,2.7097942144030416,0.034679280000829316
89,2.575547051416088,2.5190902877437815,0.056456763672306565
90,2.776403298335763,2.7666260672274667,0.009777231108296203
91,2.866596092830285,2.882954358900728,-0.016358266070442884
92,2.497555401918175,2.4235155238789075,0.07403987803926748
93,2.5682733386034537,2.5355488641964903,0.032724474406963466
94,2.67144118924656,2.656593206760567,0.014847982485993061
95,2.6332199956014573,2.579794572134159,0.053425423467298394
96,2.696438397662456,2.6538958442478613,0.042542553414594675
97,2.6264240558438656,2.581365425940615,0.04505862990325049
98,2.596132632747016,2.532111331266683,0.06402130148033303
99,2.585647183016642,2.5317458255942817,0.05390135742236035
100,2.7889022554839045,2.7580668424805617,0.030835413003342804
101,2.6503674184173445,2.6088425779190074,0.041524840498337046
102,2.719517358380571,2.702266446589565,0.01725091179100602
103,2.754520086113192,2.7277824811067517,0.02673760500644029
104,2.6069827250938977,2.561918496317699,0.04506422877619887
105,2.4837921044070743,2.426015799663056,0.057776304744018514
106,2.6490806944983905,2.601698206239252,0.04738248825913827
107,2.988373220865384,3.033005386828648,-0.044632165963264026
108,2.623273420419592,2.56227314820918,0.061000272210412376
109,2.671646496177342,2.639531600326219,0.03211489585112304
110,2.7524428784199193,2.732259208797989,0.02018366962193019
111,2.692595112582898,2.6574418231596666,0.03515328942323137
112,2.6829040965169773,2.655246006720434,0.027658089796543273
113,2.7028100449538526,2.677165146015043,0.02564489893880939
114,2.868721022224102,2.8882737402012055,-0.019552717977103562
115,3.139304668548705,3.222665677872373,-0.08336100932366808
116,2.659376710655186,2.626001401078846,0.03337530957634005
117,2.7751314637828974,2.7499188276161273,0.025212636166770164
118,2.8266141827753715,2.81908588376305,0.007528299012321327
119,2.7214897319062343,2.6852221408927517,0.03626759101348265
120,2.5540757845755473,2.4894601898222897,0.06461559475325762
121,2.6894822508462535,2.679206526826958,0.010275724019295662
122,2.52897629891198,2.4704876399325095,0.05848865897947064
123,2.5106740458964647,2.452860070918254,0.0578139749782105
124,2.7530905650343476,2.7247320443749405,0.028358520659407027
125,2.6006177436929354,2.541202864401994,0.05941487929094125
126,2.5840433235147753,2.529761026707219,0.054282296807556474
127,2.7638983774494617,2.740103854630227,0.023794522819234665
128,2.691269595925968,2.654616974716219,0.03665262120974866
129,2.6778634691194783,2.6448447848692984,0.03301868425017984
130,2.7919079250625884,2.7796730930789866,0.012234831983601868
131,2.5459017831118387,2.481232465581641,0.06466931753019756
132,2.568039587767593,2.5104666364413717,0.05757295132622131
133,2.862633108089523,2.8813519552196154,-0.01871884713009253
134,2.611571699907592,2.5874899732720857,0.02408172663550623
135,2.5654990424791086,2.510421451042691,0.05507759143641744
136,2.7479160813955983,2.7252700181759306,0.022646063219667667
137,2.5089226851852025,2.4403056781061534,0.06861700707904905
138,2.5629395284279974,2.511354269748205,0.05158525867979247
139,2.738211200464797,2.7298577196992055,0.008353480765591392
140,2.908356332150124,2.9313085175297027,-0.022952185379578882
141,2.874541477401138,2.893203236834901,-0.018661759433763248
142,2.652859275231667,2.592929653276625,0.059929621955042034
143,2.77977813988493,2.751392747026069,0.028385392858861103
144,2.66965218413241,2.630412179468661,0.039240004663748884
145,2.7984993553471833,2.7985189355099864,-1.9580162803123358e-05
146,2.681806118656318,2.6556147608734872,0.02619135778283077
147,2.7990730760308034,2.784433406739295,0.014639669291508284
148,2.6779118630208982,2.641998943209897,0.03591291981100131
149,2.704352487808158,2.689648926468493,0.014703561339664883
150,2.7431510102969607,2.7277082734301787,0.015442736866781992
151,2.6409673504712687,2.5963651991373005,0.044602151333968276
152,2.600942215005362,2.5390654266406454,0.06187678836471644
153,2.677675935935211,2.6324544815561923,0.04522145437901859
154,2.819355100689833,2.829828650130454,-0.010473549440620733
155,2.696129391014569,2.6419487162740363,0.0541806747405329
156,2.6178002186438785,2.5666119583963765,0.051188260247502004
157,2.685923331486311,2.6645023635647247,0.02142096792158643
158,2.7277363600770124,2.6847595598403866,0.042976800236625756
159,2.7465589370593717,2.7303752441392657,0.01618369292010602
160,2.6350784561353997,2.5885711635286937,0.04650729260670605
