replicate,lag16_match_rate,short_lag_mean,cycle16_contrast,lag32_match_rate
679,0.47665737159305566,0.4853608199179671,-0.008703448324911434,0.4498502994011976
680,0.47292435009444994,0.48509572261063777,-0.012171372516187828,0.4501710863986313
681,0.4749033012503373,0.4845473516720585,-0.009644050421721173,0.45193541488451666
682,0.47454349194926687,0.48478097417239996,-0.010237482223133088,0.4562660393498717
683,0.4750382297382387,0.48493003810202645,-0.009891808363787724,0.4521492728828058
684,0.4766123954304219,0.4851351891470494,-0.008522793716627508,0.45364627887082976
685,0.471530089052802,0.4853615876906978,-0.01383149863789579,0.4525769888793841
686,0.4732841593955204,0.48475476474722645,-0.011470605351706076,0.45172155688622756
687,0.47346406404605557,0.48477238599343375,-0.011308321947378186,0.45551753635585973
688,0.4739588018350274,0.48483773808269937,-0.010878936247671944,0.4491552609067579
689,0.47733201403256276,0.4854014536772404,-0.008069439644677656,0.44872754491017963
690,0.47413870648556267,0.48405154616910906,-0.009912839683546393,0.4505453378956373
691,0.47197985067914006,0.48567327094939183,-0.013693420270251777,0.4470701454234388
692,0.47431861113609786,0.48467436632536914,-0.010355755189271287,0.4513473053892216
693,0.4747683727624359,0.4852558727037862,-0.010487499941350287,0.45091958939264326
694,0.47751191868309795,0.48500991217807526,-0.0074979934949773175,0.455196749358426
695,0.47494827741297113,0.48449510865268636,-0.009546831239715226,0.44493156544054746
696,0.47197985067914006,0.48458123149964955,-0.012601380820509489,0.45332549187339605
697,0.4738688495097598,0.48536336281036874,-0.01149451330060891,0.45006415739948674
698,0.4747233965998021,0.48479547603484435,-0.010072079435042236,0.450866124893071
699,0.4747683727624359,0.48471538055333,-0.009947007790894136,0.45038494439692045
700,0.47890617972474586,0.4849895182041178,-0.006083338479371925,0.4505453378956373
701,0.4750382297382387,0.48519955749057725,-0.010161327752338523,0.45241659538066725
702,0.47049563731222455,0.4853608778809474,-0.014865240568722848,0.4518284858853721
703,0.4743635872987317,0.4841956736644758,-0.00983208636574412,0.45311163387510695
704,0.4734190878834218,0.4849313080421779,-0.011512220158756081,0.45402053036783574
705,0.4701358280111541,0.48530830732988955,-0.015172479318735443,0.4482998289136014
706,0.4726994692812809,0.484578596420947,-0.011879127139666101,0.45193541488451666
707,0.4722497076549429,0.48499505787004554,-0.012745350215102647,0.45022455089820357
708,0.4771521093820275,0.48456768338514095,-0.007415574003113434,0.4558917878528657
709,0.4767023477556895,0.48448560305073224,-0.007783255295042757,0.45498289136013687
710,0.47193487451650623,0.4848212037058298,-0.012886329189323587,0.45268391787852863
711,0.47499325357560496,0.48471448232871334,-0.00972122875310838,0.4491017964071856
712,0.47400377799766125,0.4849435419436886,-0.010939763946027359,0.45107998289136014
713,0.4725195646307457,0.48432651602882354,-0.011806951398077858,0.452363130881095
714,0.4751281820635063,0.4858100618405637,-0.010681879777057368,0.45311163387510695
715,0.4723396599802105,0.4846952877161346,-0.012355627735924135,0.4562125748502994
716,0.4769722047314923,0.48431360923613564,-0.007341404504643323,0.45364627887082976
717,0.47206980300440765,0.4852739936664372,-0.013204190662029547,0.4518819503849444
718,0.47535306287667534,0.4843561448438759,-0.009003081967200566,0.4515076988879384
719,0.473823873347126,0.4849257004013906,-0.011101827054264601,0.4539136013686912
720,0.47521813438877397,0.48418650169962785,-0.008968367310853875,0.45396706586826346
721,0.4750382297382387,0.48463106722994603,-0.009592837491707307,0.4518284858853721
722,0.47517315822614015,0.4847972191958411,-0.009624060969700976,0.44749786142001713
723,0.47418368264819644,0.4849096999594747,-0.010726017311278258,0.44803250641573994
724,0.4749033012503373,0.4850112066381618,-0.010107905387824467,0.4497968349016253
725,0.4736439686965908,0.48511265958590205,-0.01146869088931124,0.4518284858853721
726,0.47571287217774577,0.48394715243655295,-0.00823428025880718,0.4495295124037639
727,0.47184492219123864,0.48497720732234156,-0.013132285131102928,0.45637296834901625
728,0.4762975622919852,0.48390569831399044,-0.0076081360220052185,0.450117621899059
729,0.4768372762435909,0.48480815851564335,-0.007970882272052449,0.45209580838323354
730,0.47220473149230907,0.4857405704734591,-0.013535838981150017,0.4515611633875107
731,0.47179994602860487,0.48470142200989125,-0.012901475981286381,0.44781864841745084
732,0.4703607088243231,0.4844361259961857,-0.014075417171862559,0.4515076988879384
733,0.47521813438877397,0.4852130731357222,-0.009994938746948234,0.4548759623609923
734,0.4742736349734641,0.48366095212903704,-0.00938731715557295,0.4506522668947819
735,0.47292435009444994,0.4840276899976272,-0.011103339903177245,0.4498502994011976
736,0.4762076099667176,0.4848418535164359,-0.008634243549718257,0.4506522668947819
737,0.47548799136457676,0.484240419284083,-0.008752427919506256,0.4503314798973482
738,0.4732841593955204,0.4844490282270683,-0.011164868831547936,0.4572284003421728
739,0.4762975622919852,0.48518522969230843,-0.008887667400323207,0.454073994867408
740,0.4760726814788162,0.48467473736564337,-0.008602055886827165,0.45364627887082976
741,0.473823873347126,0.48477259809537987,-0.010948724748253869,0.45140076988879385
742,0.4743635872987317,0.48485320315959196,-0.01048961586086028,0.4504384088964927
743,0.4725195646307457,0.4845158203388099,-0.01199625570806423,0.450117621899059
744,0.4751281820635063,0.4856335755895473,-0.010505393526040963,0.4533789563729683
745,0.4747683727624359,0.48478650157437425,-0.010018128811938365,0.4515076988879384
746,0.4745884681119007,0.48551503828726117,-0.010926570175360473,0.45022455089820357
747,0.47112530358909777,0.48448768024390554,-0.013362376654807773,0.4539136013686912
748,0.47391382567239365,0.4845626726510432,-0.01064884697864954,0.4545551753635586
749,0.47647746694252047,0.4848242788786433,-0.008346811936122855,0.4479255774165954
750,0.4770171808941261,0.48453184084050044,-0.007514659946374347,0.4514542343883661
751,0.47260951695601333,0.4842951315200833,-0.011685614564069968,0.44733746792130025
752,0.4726544931186471,0.48480590396216156,-0.012151410843514454,0.4546086398631309
753,0.475892776828281,0.4845629071776736,-0.008670130349392569,0.4528977758768178
754,0.47431861113609786,0.4842901818691245,-0.009971570733026625,0.45444824636441405
755,0.4721147791670415,0.4839301812408813,-0.011815402073839798,0.4505988023952096
756,0.47188989835387246,0.48533997896201225,-0.013450080608139792,0.45172155688622756
757,0.4723396599802105,0.4839056677792365,-0.011566007799026001,0.45482249786142004
758,0.47625258612935145,0.48457770041344583,-0.008325114284094381,0.4549294268605646
759,0.474048754160295,0.4859470037589554,-0.011898249598660371,0.45402053036783574
760,0.4702257803364217,0.4851861033623874,-0.014960323025965672,0.44797904191616766
761,0.4723396599802105,0.4842751404601241,-0.011935480479913607,0.44867408041060736
762,0.47112530358909777,0.4845595764653995,-0.013434272876301723,0.45209580838323354
763,0.47526311055140774,0.4852682344158264,-0.010005123864418652,0.45172155688622756
764,0.4791760367005487,0.4848042077785421,-0.005628171077993405,0.45273738237810096
765,0.47377889718449223,0.4848948697730574,-0.01111597258856517,0.45268391787852863
766,0.477961680309436,0.4849341381729675,-0.0069724578635315115,0.4514542343883661
767,0.47144013672753443,0.48588061806930144,-0.014440481341767009,0.4481394354148845
768,0.4779167041468022,0.4844673606769017,-0.006550656530099508,0.4492087254063302
769,0.4726994692812809,0.48524860845851153,-0.012549139177230606,0.4504384088964927
770,0.47346406404605557,0.48523209022026836,-0.011768026174212798,0.45327202737382377
771,0.4711702797517316,0.485068064542395,-0.013897784790663392,0.4545551753635586
772,0.46955113789691466,0.48451495646542225,-0.014963818568507592,0.4499037639007699
773,0.4757578483403796,0.48500984972048305,-0.009252001380103458,0.4511334473909324
774,0.4724296123054781,0.4842341810645172,-0.011804568759039125,0.45038494439692045
775,0.47310425474498513,0.4840547547014194,-0.010950499956434268,0.4497968349016253
776,0.4739588018350274,0.48483382356821403,-0.010875021733186607,0.44872754491017963
777,0.47184492219123864,0.48457901873796655,-0.012734096546727913,0.4493156544054748
778,0.47179994602860487,0.4836743800557333,-0.011874434027128455,0.4505453378956373
779,0.47413870648556267,0.4848235720829424,-0.010684865597379745,0.4479255774165954
780,0.47508320590087255,0.4851404677399217,-0.010057261839049148,0.4453592814371258
781,0.4734190878834218,0.4835414359046368,-0.010122348021214977,0.4503314798973482
782,0.47440856346136545,0.48436025990930087,-0.00995169644793542,0.4505988023952096
783,0.4780516326347036,0.48472170985563146,-0.006670077220927828,0.4511869118905047
784,0.4768372762435909,0.48505971996957803,-0.008222443725987127,0.45583832335329344
785,0.4747233965998021,0.48508736402465014,-0.01036396742484802,0.45107998289136014
786,0.47521813438877397,0.4847510174973614,-0.009532883108587409,0.4543947818648417
787,0.4745884681119007,0.48467985370355804,-0.010091385591657343,0.4512938408896493
788,0.47391382567239365,0.48446954499540223,-0.010555719323008583,0.4545551753635586
789,0.47719708554466134,0.48478796923459205,-0.007590883689930716,0.44568006843455943
790,0.47400377799766125,0.4847056299896066,-0.010701851991945344,0.4513473053892216
791,0.4734190878834218,0.48434972523712355,-0.010930637353701755,0.4494760479041916
792,0.4713501844022668,0.4850806977366013,-0.013730513334334504,0.44664242942686055
793,0.4746334442745345,0.48465180068552904,-0.010018356410994522,0.4521492728828058
794,0.46874156696950614,0.48482882058609106,-0.016087253616584918,0.45471556886227543
795,0.47535306287667534,0.4852484575121815,-0.00989539463550615,0.452363130881095
796,0.4723846361428443,0.48453331493489404,-0.012148678792049727,0.4518819503849444
797,0.4723846361428443,0.4849220831543116,-0.012537447011467306,0.4485671514114628
798,0.47206980300440765,0.48500818074208063,-0.01293837773767298,0.4485671514114628
799,0.47751191868309795,0.4850454821661277,-0.007533563483029748,0.44968990590248076
800,0.4743635872987317,0.4843572974195015,-0.009993710120769828,0.4542878528656972
801,0.4715750652154358,0.4846368790035525,-0.013061813788116716,0.4488344739093242
802,0.47485832508770354,0.4839275287585715,-0.009069203670867942,0.45075919589392643
803,0.47283439776918235,0.48554686749647086,-0.012712469727288511,0.4470701454234388
804,0.4726544931186471,0.4846774767805598,-0.012022983661912678,0.45075919589392643
805,0.475667896015112,0.4847578650582871,-0.009089969043175106,0.45022455089820357
806,0.4705406134748583,0.4838775068927778,-0.013336893417919493,0.45209580838323354
807,0.4727894216065485,0.4851985680200574,-0.012409146413508876,0.4484602224123182
808,0.47634253845461905,0.48427096055688207,-0.007928422102263022,0.45070573139435416
809,0.4732841593955204,0.4863607436414274,-0.01307658424590702,0.4503314798973482
810,0.47526311055140774,0.48496124992972767,-0.009698139378319925,0.45300470487596234
811,0.47391382567239365,0.4846913963933858,-0.010777570720992169,0.45172155688622756
812,0.4735540163713232,0.4849896847731022,-0.011435668401779009,0.4533789563729683
813,0.4717099937033372,0.48479775177223716,-0.013087758068899946,0.456319503849444
814,0.47310425474498513,0.48466356085685697,-0.011559306111871837,0.4546086398631309
815,0.47827651344787264,0.4854555080025221,-0.007178994554649432,0.4538601368691189
816,0.4723846361428443,0.48457634638878805,-0.012191710245943732,0.4562125748502994
817,0.4785463704236754,0.4839249328161858,-0.005378562392510389,0.45364627887082976
818,0.4787712512368445,0.48516654577813156,-0.0063952945412870665,0.4499037639007699
819,0.4725195646307457,0.48448588761406464,-0.011966322983318955,0.44765825491873396
820,0.47283439776918235,0.4843486123240532,-0.011514214554870839,0.45140076988879385
821,0.4715750652154358,0.4850178938742202,-0.013442828658784378,0.45107998289136014
822,0.4731942070702528,0.484688968166612,-0.011494761096359218,0.4525769888793841
823,0.473598992533957,0.4844738496529678,-0.010874857119010817,0.4502780153977759
824,0.47548799136457676,0.4847843697878678,-0.009296378423291063,0.4492621899059025
825,0.47431861113609786,0.4843369794662092,-0.010018368330111327,0.4505453378956373
826,0.47593775299091484,0.4849185285838657,-0.008980775592950851,0.4509730538922156
827,0.47454349194926687,0.4846840460083692,-0.010140554059102302,0.45273738237810096
828,0.47611765764145003,0.48499330061170515,-0.008875642970255115,0.4542878528656972
829,0.47571287217774577,0.4848202347973416,-0.009107362619595827,0.446909751924722
830,0.4749033012503373,0.48537779629913097,-0.010474495048793664,0.45653336184773313
831,0.4723396599802105,0.48513230533490553,-0.012792645354695042,0.45022455089820357
832,0.4732841593955204,0.4851016567957184,-0.011817497400197996,0.4499037639007699
833,0.4755329675272106,0.4850106809191467,-0.009477713391936093,0.45273738237810096
834,0.4733291355581542,0.4846225299528998,-0.011293394394745582,0.45070573139435416
835,0.47409373032292884,0.48568999321959866,-0.011596262896669818,0.4471770744225834
836,0.47611765764145003,0.4852432632759115,-0.009125605634461464,0.4542878528656972
837,0.47310425474498513,0.4848003244931604,-0.011696069748175275,0.45551753635585973
838,0.4743635872987317,0.4844846813999607,-0.010121094101229022,0.45268391787852863
839,0.473598992533957,0.48417487042377544,-0.010575877889818452,0.45209580838323354
840,0.47090042277592875,0.48519402662432637,-0.014293603848397618,0.4496364414029085
841,0.47377889718449223,0.4844306973571655,-0.010651800172673254,0.4488344739093242
842,0.47440856346136545,0.4841621224389842,-0.00975355897761876,0.45327202737382377
843,0.470855446613295,0.4844262659320986,-0.013570819318803606,0.450491873396065
844,0.47494827741297113,0.48486416830746315,-0.009915890894492019,0.45279084687767324
845,0.47431861113609786,0.48431185562508444,-0.009993244488986586,0.4549294268605646
846,0.4732841593955204,0.4846414726777404,-0.011357313282220005,0.45412745936698035
847,0.4689214716200414,0.4837733509754144,-0.014851879355373021,0.4525235243798118
848,0.469011423945309,0.48524322079297266,-0.016231796847663682,0.4546086398631309
849,0.4765224431051543,0.4848410223186212,-0.008318579213466903,0.454073994867408
850,0.4757578483403796,0.48394578517906334,-0.00818793683868374,0.45268391787852863
851,0.47076549428802733,0.4850747748184698,-0.014309280530442448,0.44851368691189053
852,0.4746334442745345,0.4846293591109013,-0.009995914836366804,0.4541809238665526
853,0.47485832508770354,0.4848804220952382,-0.010022097007534647,0.4547690333618477
854,0.47440856346136545,0.48504095224848043,-0.010632388787114977,0.4504384088964927
855,0.4768372762435909,0.48464593487937,-0.00780865863577912,0.4495829769033362
856,0.47377889718449223,0.4844673239997449,-0.010688426815252672,0.45209580838323354
857,0.47292435009444994,0.48397793986897214,-0.011053589774522199,0.4492621899059025
858,0.4717099937033372,0.4854474860773916,-0.01373749237405436,0.45364627887082976
859,0.478186561122605,0.48387072915604207,-0.005684168033437076,0.44648203592814373
860,0.4767473239183233,0.48460964533168355,-0.00786232141336024,0.4484602224123182
861,0.47616263380408386,0.48456218414470503,-0.008399550340621176,0.4513473053892216
862,0.4747233965998021,0.4837944831834612,-0.009071086583659072,0.4467493584260051
863,0.47215975532967525,0.48580155664442987,-0.01364180131475462,0.44851368691189053
864,0.4762975622919852,0.48603872210612115,-0.009741159814135925,0.4508126603934987
865,0.4724745884681119,0.48525674482692993,-0.01278215635881802,0.45241659538066725
866,0.47539803903930916,0.4841244978262901,-0.008726458786980917,0.45247005988023953
867,0.47121525591436536,0.48543033659616525,-0.014215080681799885,0.4495829769033362
868,0.47197985067914006,0.4846387549418742,-0.012658904262734139,0.4491017964071856
869,0.4700008995232527,0.48507872300910093,-0.01507782348584824,0.4491017964071856
870,0.47517315822614015,0.4842630068572595,-0.009089848631119335,0.4488344739093242
871,0.47144013672753443,0.48566905172348235,-0.014228914995947917,0.44936911890504705
872,0.47508320590087255,0.4850928673336693,-0.010009661432796746,0.4505988023952096
873,0.4759827291535486,0.4840878752417307,-0.00810514608818208,0.45038494439692045
874,0.4732841593955204,0.48573311421615606,-0.012448954820635683,0.45311163387510695
875,0.47193487451650623,0.484728834717869,-0.012793960201362753,0.4489414029084688
876,0.47440856346136545,0.48370540017927677,-0.009296836717911316,0.4509730538922156
877,0.4721147791670415,0.48446087481751354,-0.012346095650472066,0.4493156544054748
878,0.47206980300440765,0.4846853874925291,-0.012615584488121445,0.4480859709153122
879,0.4767923000809571,0.48425144878431,-0.0074591487033529025,0.4508126603934987
880,0.47081047045066116,0.4850885404477603,-0.01427806999709913,0.4482463644140291
881,0.4760726814788162,0.4848124279000743,-0.008739746421258077,0.4446642429426861
882,0.47571287217774577,0.48509044170587645,-0.00937756952813068,0.4477651839178785
883,0.47616263380408386,0.4848724744141688,-0.008709840610084951,0.45343242087254065
884,0.47310425474498513,0.4848244158779466,-0.011720161132961482,0.4515076988879384
885,0.47539803903930916,0.48508042421384495,-0.00968238517453579,0.4525769888793841
886,0.47517315822614015,0.48532694498936885,-0.0101537867632287,0.4494225834046193
887,0.4747233965998021,0.4840908706680528,-0.00936747406825067,0.4499037639007699
888,0.473823873347126,0.4841160097674267,-0.01029213642030069,0.44936911890504705
889,0.4766123954304219,0.4852538316617871,-0.008641436231365207,0.4525769888793841
890,0.4780516326347036,0.48481956397301323,-0.006767931338309607,0.44632164242942685
891,0.47850139426104166,0.48555524898504554,-0.007053854724003883,0.4508126603934987
892,0.47836646577314024,0.48512437368279193,-0.006757907909651695,0.44578699743370404
893,0.47431861113609786,0.4848377742306468,-0.010519163094548922,0.45332549187339605
894,0.471305208239633,0.4839901531760541,-0.012684944936421083,0.4491552609067579
895,0.47827651344787264,0.4848383173552508,-0.00656180390737815,0.4525769888793841
896,0.47634253845461905,0.48435523013215165,-0.008012691677532602,0.4494760479041916
897,0.47485832508770354,0.48360119683297564,-0.008742871745272107,0.450117621899059
898,0.4739588018350274,0.4841672099690646,-0.010208408134037172,0.4522027373823781
899,0.4691913285958442,0.48455015930865103,-0.015358830712806804,0.4495295124037639
900,0.47526311055140774,0.48415038567549984,-0.008887275124092098,0.44797904191616766
901,0.47656741926778806,0.4854792284720608,-0.008911809204272758,0.4535393498716852
902,0.4736439686965908,0.4845645550889838,-0.010920586392392961,0.45396706586826346
903,0.4734190878834218,0.486423944457014,-0.013004856573592183,0.4543947818648417
904,0.47836646577314024,0.48570240353468447,-0.007335937761544231,0.44733746792130025
905,0.47391382567239365,0.4846362752509063,-0.01072244957851265,0.4509730538922156
906,0.4725645407933795,0.48430464117343835,-0.011740100380058849,0.45038494439692045
907,0.47184492219123864,0.4845713172069412,-0.012726395015702552,0.4565868263473054
908,0.4762076099667176,0.4851209318231882,-0.00891332185647059,0.45075919589392643
909,0.4743635872987317,0.4836084278932348,-0.009244840594503145,0.4512938408896493
910,0.4747683727624359,0.4841446201453216,-0.009376247382885727,0.4541809238665526
911,0.4720248268417739,0.48406624289734795,-0.012041416055574072,0.4518284858853721
912,0.47485832508770354,0.4838011901904815,-0.008942865102777975,0.45204234388366127
913,0.47440856346136545,0.48418427138939096,-0.009775707928025512,0.4488879384088965
914,0.4756229198524782,0.4848824746340844,-0.009259554781606227,0.4557848588537211
915,0.47283439776918235,0.4846854173207964,-0.01185101955161405,0.45273738237810096
916,0.47751191868309795,0.4847799169911283,-0.007267998308030377,0.4525769888793841
917,0.47377889718449223,0.4847265981478264,-0.010947700963334195,0.45209580838323354
918,0.4706305658001259,0.4849885416470364,-0.014357975846910509,0.450117621899059
919,0.4760726814788162,0.4848653824925661,-0.008792701013749904,0.4504384088964927
920,0.4700908518485203,0.48413490671342996,-0.014044054864909672,0.4518819503849444
921,0.4767023477556895,0.48418488603242005,-0.007482538276730566,0.4475513259195894
922,0.4737339210218584,0.4852731733124477,-0.011539252290589275,0.44968990590248076
923,0.4743635872987317,0.48512818320439677,-0.010764595905665086,0.44749786142001713
924,0.4700008995232527,0.4854208233001677,-0.015419923776915034,0.4532185628742515
925,0.4748133489250697,0.4851880927082554,-0.010374743783185703,0.4535928143712575
926,0.47184492219123864,0.4842079513923172,-0.012363029201078568,0.45102651839178787
927,0.4703157326616893,0.48434592592591463,-0.014030193264225332,0.4525769888793841
928,0.4734190878834218,0.4834652256763489,-0.010046137792927123,0.45198887938408894
929,0.474048754160295,0.4838223418609778,-0.009773587700682762,0.4501710863986313
930,0.474048754160295,0.48459753575007697,-0.010548781589781953,0.45177502138579984
931,0.47638751461725287,0.4841069488409976,-0.0077194342237447144,0.45193541488451666
932,0.47292435009444994,0.48514221182840356,-0.012217861733953617,0.44781864841745084
933,0.47260951695601333,0.4844030867291111,-0.011793569773097756,0.45124037639007697
934,0.4732841593955204,0.48486266193950356,-0.011578502543983182,0.4487810094097519
935,0.47647746694252047,0.4844691538326884,-0.007991686890167937,0.4531650983746792
936,0.480030583790591,0.48462937662446365,-0.004598792833872656,0.4472305389221557
937,0.47193487451650623,0.48379423367212876,-0.011859359155622529,0.45279084687767324
938,0.47643249077988664,0.48463161819317496,-0.00819912741328832,0.45001069289991447
939,0.47049563731222455,0.4849842619073311,-0.01448862459510658,0.45091958939264326
940,0.4769272285688585,0.4845897804640413,-0.007662551895182779,0.4511334473909324
941,0.4723846361428443,0.4859701414440311,-0.013585505301186795,0.4505988023952096
942,0.47593775299091484,0.48532521851402316,-0.009387465523108318,0.45295124037639006
943,0.47431861113609786,0.4834072672885436,-0.009088656152445751,0.45701454234388367
944,0.47827651344787264,0.4854912986002728,-0.007214785152400149,0.4470701454234388
945,0.47206980300440765,0.484571810922421,-0.01250200791801337,0.452363130881095
946,0.47305927858235136,0.48537071414992083,-0.012311435567569473,0.45273738237810096
947,0.47346406404605557,0.4852076880685957,-0.011743624022540144,0.4521492728828058
948,0.4772420617072951,0.4848291687965227,-0.007587107089227607,0.4491017964071856
949,0.4732841593955204,0.48537272278513494,-0.01208856338961456,0.4506522668947819
950,0.47413870648556267,0.4846040912026149,-0.010465384717052217,0.45380667236954664
951,0.48030044076639383,0.4854164721637336,-0.005116031397339793,0.4541809238665526
952,0.4747233965998021,0.4849878018022318,-0.01026440520242966,0.4542343883661249
953,0.4758028245030134,0.4855124981360715,-0.00970967363305808,0.4513473053892216
954,0.4726544931186471,0.48566320130470914,-0.013008708186062035,0.45268391787852863
955,0.47742196635783035,0.48496270234927846,-0.007540735991448111,0.4532185628742515
956,0.47913106053791493,0.4852265699078268,-0.006095509369911878,0.4557848588537211
957,0.47535306287667534,0.48338142711927395,-0.008028364242598618,0.45038494439692045
958,0.4735540163713232,0.48414734718916447,-0.010593330817841251,0.45268391787852863
959,0.47634253845461905,0.48488012096351935,-0.008537582508900299,0.44867408041060736
960,0.47301430241971754,0.48428131800978375,-0.01126701559006621,0.455571000855432
961,0.4758028245030134,0.4846010500812819,-0.008798225578268482,0.4561056458511548
962,0.47535306287667534,0.4835069037797083,-0.00815384090303295,0.4558917878528657
963,0.4731942070702528,0.48479211467356037,-0.011597907603307589,0.4498502994011976
964,0.47188989835387246,0.48506419004364537,-0.01317429168977291,0.45225620188195037
965,0.474048754160295,0.48503333706339385,-0.010984582903098838,0.4554640718562874
966,0.4726994692812809,0.48497019937946184,-0.012270730098180915,0.4532185628742515
967,0.4723846361428443,0.4842567456493967,-0.011872109506552375,0.45295124037639006
968,0.4745884681119007,0.4853383375279124,-0.010749869416011693,0.4477651839178785
969,0.4735540163713232,0.4847561324235671,-0.01120211605224386,0.4525769888793841
970,0.475667896015112,0.4846714387344476,-0.009003542719335622,0.450491873396065
971,0.4712602320769992,0.48480777017649906,-0.013547538099499878,0.4515076988879384
972,0.47220473149230907,0.485655420069896,-0.013450688577586911,0.4503314798973482
973,0.4782315372852388,0.4849276462838989,-0.0066961089986600775,0.45247005988023953
974,0.4735090402086894,0.4845882149518011,-0.011079174743111708,0.44696321642429426
975,0.47571287217774577,0.48514360436112164,-0.009430732183375867,0.4508126603934987
976,0.4748133489250697,0.48504404683465946,-0.010230697909589748,0.4499037639007699
977,0.46986597103535127,0.4846850531247769,-0.014819082089425617,0.45075919589392643
978,0.4792659890258163,0.48501956668591123,-0.005753577660094933,0.45279084687767324
979,0.4742736349734641,0.4846441582587259,-0.010370523285261835,0.4566402908468777
980,0.47539803903930916,0.4838918494105225,-0.008493810371213328,0.45070573139435416
981,0.47206980300440765,0.4852136408990097,-0.01314383789460205,0.4502780153977759
982,0.47494827741297113,0.484175278835746,-0.009227001422774883,0.45327202737382377
983,0.47184492219123864,0.4848553846707599,-0.013010462479521256,0.44797904191616766
984,0.47485832508770354,0.48510036799161804,-0.010242042903914506,0.4548759623609923
985,0.47391382567239365,0.4853699441075074,-0.011456118435113738,0.4535393498716852
986,0.4744535396239993,0.4840743302246208,-0.009620790600621543,0.455196749358426
987,0.47665737159305566,0.4852455654147809,-0.008588193821725265,0.4539136013686912
988,0.4737339210218584,0.4848831354281146,-0.011149214406256214,0.45369974337040203
989,0.47323918323288655,0.4858401611441653,-0.012600977911278732,0.45268391787852863
990,0.4735090402086894,0.4846239112630187,-0.01111487105432929,0.45311163387510695
991,0.4750382297382387,0.48514679817539336,-0.01010856843715463,0.45140076988879385
992,0.4732841593955204,0.48409457574435427,-0.010810416348833896,0.4562125748502994
993,0.47323918323288655,0.48481375699543255,-0.011574573762546003,0.4541809238665526
994,0.4744535396239993,0.48518316184574567,-0.010729622221746393,0.4476047904191617
995,0.47548799136457676,0.4847274899311209,-0.009239498566544158,0.450866124893071
996,0.473823873347126,0.484875731503964,-0.011051858156838013,0.4535928143712575
997,0.4767473239183233,0.48412052708888725,-0.007373203170563947,0.45279084687767324
998,0.477961680309436,0.48495418644992555,-0.006992506140489574,0.4583511548331908
999,0.4773769901951965,0.48505838101553067,-0.007681390820334144,0.45380667236954664
1000,0.47337411172078797,0.48482894708982016,-0.01145483536903219,0.45225620188195037
1001,0.47368894485922464,0.48508402102480047,-0.011395076165575835,0.4514542343883661
1002,0.4713951605649006,0.48313661132018976,-0.011741450755289151,0.4491017964071856
1003,0.4759827291535486,0.4850903987724567,-0.009107669618908076,0.4522027373823781
1004,0.4732841593955204,0.48494493141003786,-0.011660772014517484,0.4535393498716852
1005,0.47422865881083026,0.4851005732107089,-0.010871914399878613,0.45402053036783574
1006,0.4756229198524782,0.48461672169189035,-0.008993801839412174,0.4543947818648417
1007,0.4723396599802105,0.48541448443250707,-0.013074824452296574,0.4499037639007699
1008,0.4745884681119007,0.4855353440325085,-0.01094687592060778,0.44974337040205303
1009,0.4723846361428443,0.48488562652964656,-0.012500990386802247,0.4561591103507271
1010,0.4803454169290276,0.48512729997128645,-0.00478188304225885,0.4504384088964927
1011,0.47305927858235136,0.48508539273176965,-0.012026114149418288,0.4528443113772455
1012,0.469686066384816,0.4851423686688469,-0.015456302284030887,0.45279084687767324
1013,0.47193487451650623,0.4844606524017211,-0.012525777885214862,0.45434131736526945
1014,0.47710713321939374,0.48460603124539225,-0.007498898025998513,0.44968990590248076
1015,0.47314923090761896,0.4843627504837732,-0.01121351957615424,0.45295124037639006
1016,0.4750382297382387,0.4845992680954835,-0.009561038357244755,0.45466210436270316
1017,0.47067554196275974,0.4847398626769936,-0.014064320714233858,0.4516680923866553
1018,0.47193487451650623,0.4856338545628971,-0.013698980046390863,0.4518284858853721
1019,0.47454349194926687,0.48537847482767976,-0.010834982878412891,0.4576561163387511
1020,0.4716200413780696,0.4839421281288665,-0.012322086750796879,0.4472305389221557
1021,0.47728703786992893,0.48530100411654703,-0.008013966246618098,0.452363130881095
1022,0.4724745884681119,0.484739403961518,-0.012264815493406078,0.45124037639007697
1023,0.4737339210218584,0.48523549499597357,-0.011501573974115165,0.4516680923866553
1024,0.47121525591436536,0.4859778181132955,-0.01476256219893013,0.4542343883661249
1025,0.4778267518215346,0.4846967349332072,-0.006869983111672584,0.45471556886227543
1026,0.47656741926778806,0.48475707128524465,-0.008189652017456583,0.4518819503849444
1027,0.47301430241971754,0.4847690175990895,-0.011754715179371988,0.45102651839178787
1028,0.4755329675272106,0.4844808086389064,-0.008947841111695831,0.45348588537211293
1029,0.471080327426464,0.4845688854240529,-0.013488557997588912,0.4525235243798118
1030,0.47377889718449223,0.4850819508104899,-0.01130305362599765,0.44974337040205303
1031,0.47530808671404157,0.4844601368787474,-0.009152050164705827,0.454073994867408
1032,0.4735090402086894,0.48439428021558106,-0.010885240006891672,0.4558917878528657
1033,0.4755329675272106,0.4851361233016941,-0.009603155774483507,0.4550898203592814
1034,0.47346406404605557,0.4836193464965198,-0.01015528245046421,0.4539136013686912
1035,0.47274444544391475,0.48664387820215155,-0.013899432758236796,0.4497968349016253
1036,0.475443015201943,0.4856641766503991,-0.01022116144845614,0.4506522668947819
